83.586s | tick 46808 | track 1 | ch 10 | Note On C2 (36) vel 115
83.593s | tick 46812 | track 1 | ch 2 | Note On F#3 (54) vel 110
83.607s | tick 46820 | track 1 | ch 1 | Note Off E2 (40) vel 110
83.614s | tick 46824 | track 1 | ch 2 | Note Off E2 (40) vel 110
83.671s | tick 46856 | track 1 | ch 10 | Note Off C2 (36) vel 115
83.721s | tick 46884 | track 1 | ch 10 | Note On A#2 (46) vel 71
83.721s | tick 46884 | track 1 | ch 1 | Note On E2 (40) vel 111
83.721s | tick 46884 | track 1 | ch 3 | Note On E2 (40) vel 89
83.721s | tick 46884 | track 1 | ch 10 | Note On E2 (40) vel 123
83.729s | tick 46888 | track 1 | ch 1 | Note Off D3 (50) vel 111
83.729s | tick 46888 | track 1 | ch 2 | Note On E2 (40) vel 111
83.729s | tick 46888 | track 1 | ch 2 | Note Off F#3 (54) vel 111
83.779s | tick 46916 | track 1 | ch 1 | Note Off E2 (40) vel 111
83.786s | tick 46920 | track 1 | ch 2 | Note Off E2 (40) vel 111
83.800s | tick 46928 | track 1 | ch 10 | Note Off E2 (40) vel 123
83.821s | tick 46940 | track 1 | ch 10 | Note Off A#2 (46) vel 123
83.836s | tick 46948 | track 1 | ch 3 | Note Off E2 (40) vel 89
83.857s | tick 46960 | track 1 | ch 1 | Note On E2 (40) vel 114
83.864s | tick 46964 | track 1 | ch 2 | Note On E2 (40) vel 114
84.000s | tick 47040 | track 1 | ch 1 | Note On C3 (48) vel 118
84.000s | tick 47040 | track 1 | ch 3 | Note On E2 (40) vel 98
84.000s | tick 47040 | track 1 | ch 10 | Note On C2 (36) vel 122
84.000s | tick 47040 | track 1 | ch 2 | Note On D#3 (51) vel 118
84.007s | tick 47044 | track 1 | ch 1 | Note Off E2 (40) vel 118
84.007s | tick 47044 | track 1 | ch 10 | Note On A#2 (46) vel 65
84.014s | tick 47048 | track 1 | ch 2 | Note Off E2 (40) vel 118
84.093s | tick 47092 | track 1 | ch 10 | Note Off C2 (36) vel 65
84.100s | tick 47096 | track 1 | ch 10 | Note Off A#2 (46) vel 65
84.114s | tick 47104 | track 1 | ch 3 | Note Off E2 (40) vel 98
84.129s | tick 47112 | track 1 | ch 1 | Note Off C3 (48) vel 118
84.136s | tick 47116 | track 1 | ch 1 | Note On E2 (40) vel 106
84.136s | tick 47116 | track 1 | ch 2 | Note Off D#3 (51) vel 118
84.136s | tick 47116 | track 1 | ch 2 | Note On E2 (40) vel 106
84.179s | tick 47140 | track 1 | ch 1 | Note Off E2 (40) vel 106
84.186s | tick 47144 | track 1 | ch 2 | Note Off E2 (40) vel 106
84.271s | tick 47192 | track 1 | ch 1 | Note On E2 (40) vel 108
84.271s | tick 47192 | track 1 | ch 3 | Note On E2 (40) vel 89
84.271s | tick 47192 | track 1 | ch 10 | Note On E2 (40) vel 122
84.271s | tick 47192 | track 1 | ch 2 | Note On E2 (40) vel 108
84.279s | tick 47196 | track 1 | ch 10 | Note On A#2 (46) vel 75
84.364s | tick 47244 | track 1 | ch 10 | Note Off E2 (40) vel 75
84.364s | tick 47244 | track 1 | ch 10 | Note Off A#2 (46) vel 75
84.393s | tick 47260 | track 1 | ch 3 | Note Off E2 (40) vel 89
84.407s | tick 47268 | track 1 | ch 1 | Note On A#2 (46) vel 115
84.414s | tick 47272 | track 1 | ch 2 | Note On D3 (50) vel 115
84.414s | tick 47272 | track 1 | ch 1 | Note Off E2 (40) vel 115
84.421s | tick 47276 | track 1 | ch 2 | Note Off E2 (40) vel 115
84.543s | tick 47344 | track 1 | ch 1 | Note On E2 (40) vel 111
84.543s | tick 47344 | track 1 | ch 3 | Note On E2 (40) vel 86
84.543s | tick 47344 | track 1 | ch 10 | Note On C2 (36) vel 122
84.543s | tick 47344 | track 1 | ch 10 | Note On A#2 (46) vel 72
84.550s | tick 47348 | track 1 | ch 2 | Note On E2 (40) vel 111
84.557s | tick 47352 | track 1 | ch 1 | Note Off A#2 (46) vel 111
84.564s | tick 47356 | track 1 | ch 2 | Note Off D3 (50) vel 111
84.586s | tick 47368 | track 1 | ch 1 | Note Off E2 (40) vel 111
84.593s | tick 47372 | track 1 | ch 2 | Note Off E2 (40) vel 111
84.629s | tick 47392 | track 1 | ch 10 | Note Off A#2 (46) vel 72
84.643s | tick 47400 | track 1 | ch 10 | Note Off C2 (36) vel 72
84.650s | tick 47404 | track 1 | ch 3 | Note Off E2 (40) vel 86
84.679s | tick 47420 | track 1 | ch 1 | Note On E2 (40) vel 111
84.686s | tick 47424 | track 1 | ch 2 | Note On E2 (40) vel 111
84.814s | tick 47496 | track 1 | ch 1 | Note On B2 (47) vel 110
84.814s | tick 47496 | track 1 | ch 3 | Note On E2 (40) vel 92
84.814s | tick 47496 | track 1 | ch 10 | Note On E2 (40) vel 122
84.821s | tick 47500 | track 1 | ch 2 | Note On D3 (50) vel 110
84.829s | tick 47504 | track 1 | ch 10 | Note On A#2 (46) vel 71
84.907s | tick 47548 | track 1 | ch 10 | Note Off E2 (40) vel 71
84.914s | tick 47552 | track 1 | ch 10 | Note Off A#2 (46) vel 71
84.936s | tick 47564 | track 1 | ch 3 | Note Off E2 (40) vel 92
84.950s | tick 47572 | track 1 | ch 1 | Note Off B2 (47) vel 110
84.950s | tick 47572 | track 1 | ch 1 | Note On C3 (48) vel 111
84.957s | tick 47576 | track 1 | ch 2 | Note Off D3 (50) vel 110
84.957s | tick 47576 | track 1 | ch 2 | Note On E3 (52) vel 111
85.029s | tick 47616 | track 1 | ch 1 | Note Off E2 (40) vel 111
85.036s | tick 47620 | track 1 | ch 2 | Note Off E2 (40) vel 111
85.086s | tick 47648 | track 1 | ch 1 | Note Off C3 (48) vel 111
85.086s | tick 47648 | track 1 | ch 1 | Note On E2 (40) vel 110
85.086s | tick 47648 | track 1 | ch 3 | Note On E2 (40) vel 92
85.086s | tick 47648 | track 1 | ch 10 | Note On C2 (36) vel 123
85.086s | tick 47648 | track 1 | ch 2 | Note Off E3 (52) vel 111
85.093s | tick 47652 | track 1 | ch 10 | Note On A#2 (46) vel 72
85.093s | tick 47652 | track 1 | ch 2 | Note On E2 (40) vel 110
85.136s | tick 47676 | track 1 | ch 1 | Note Off E2 (40) vel 110
85.143s | tick 47680 | track 1 | ch 2 | Note Off E2 (40) vel 110
85.179s | tick 47700 | track 1 | ch 10 | Note Off A#2 (46) vel 72
85.193s | tick 47708 | track 1 | ch 10 | Note Off C2 (36) vel 72
85.207s | tick 47716 | track 1 | ch 3 | Note Off E2 (40) vel 92
85.221s | tick 47724 | track 1 | ch 1 | Note On E2 (40) vel 108
85.229s | tick 47728 | track 1 | ch 2 | Note On E2 (40) vel 108
85.350s | tick 47796 | track 1 | ch 10 | Note On A#2 (46) vel 73
85.357s | tick 47800 | track 1 | ch 1 | Note On E3 (52) vel 117
85.357s | tick 47800 | track 1 | ch 3 | Note On E2 (40) vel 83
85.357s | tick 47800 | track 1 | ch 10 | Note On E2 (40) vel 123
85.364s | tick 47804 | track 1 | ch 2 | Note On G3 (55) vel 117
85.443s | tick 47848 | track 1 | ch 10 | Note Off A#2 (46) vel 123
85.457s | tick 47856 | track 1 | ch 10 | Note Off E2 (40) vel 123
85.464s | tick 47860 | track 1 | ch 1 | Note Off E2 (40) vel 117
85.464s | tick 47860 | track 1 | ch 2 | Note Off E2 (40) vel 117
85.479s | tick 47868 | track 1 | ch 3 | Note Off E2 (40) vel 83
85.500s | tick 47880 | track 1 | ch 1 | Note On E2 (40) vel 111
85.500s | tick 47880 | track 1 | ch 2 | Note On E2 (40) vel 111
85.514s | tick 47888 | track 1 | ch 1 | Note Off E3 (52) vel 111
85.521s | tick 47892 | track 1 | ch 2 | Note Off G3 (55) vel 111
85.543s | tick 47904 | track 1 | ch 1 | Note Off E2 (40) vel 111
85.550s | tick 47908 | track 1 | ch 2 | Note Off E2 (40) vel 111
85.629s | tick 47952 | track 1 | ch 10 | Note On A#2 (46) vel 71
85.636s | tick 47956 | track 1 | ch 1 | Note On E2 (40) vel 108
85.636s | tick 47956 | track 1 | ch 3 | Note On E2 (40) vel 89
85.636s | tick 47956 | track 1 | ch 10 | Note On C2 (36) vel 122
85.636s | tick 47956 | track 1 | ch 2 | Note On E2 (40) vel 108
85.707s | tick 47996 | track 1 | ch 10 | Note Off C2 (36) vel 122
85.729s | tick 48008 | track 1 | ch 10 | Note Off A#2 (46) vel 122
85.757s | tick 48024 | track 1 | ch 3 | Note Off E2 (40) vel 89
85.771s | tick 48032 | track 1 | ch 1 | Note On D3 (50) vel 110
85.771s | tick 48032 | track 1 | ch 10 | Note On C2 (36) vel 122
85.771s | tick 48032 | track 1 | ch 2 | Note On F#3 (54) vel 110
85.807s | tick 48052 | track 1 | ch 1 | Note Off E2 (40) vel 110
85.807s | tick 48052 | track 1 | ch 2 | Note Off E2 (40) vel 110
85.857s | tick 48080 | track 1 | ch 10 | Note Off C2 (36) vel 122
85.907s | tick 48108 | track 1 | ch 1 | Note Off D3 (50) vel 110
85.907s | tick 48108 | track 1 | ch 1 | Note On E2 (40) vel 114
85.907s | tick 48108 | track 1 | ch 3 | Note On E2 (40) vel 98
85.907s | tick 48108 | track 1 | ch 10 | Note On E2 (40) vel 120
85.914s | tick 48112 | track 1 | ch 2 | Note Off F#3 (54) vel 110
85.914s | tick 48112 | track 1 | ch 2 | Note On E2 (40) vel 114
85.914s | tick 48112 | track 1 | ch 10 | Note On A#2 (46) vel 73
85.943s | tick 48128 | track 1 | ch 1 | Note Off E2 (40) vel 114
85.950s | tick 48132 | track 1 | ch 2 | Note Off E2 (40) vel 114
85.993s | tick 48156 | track 1 | ch 10 | Note Off E2 (40) vel 73
86.000s | tick 48160 | track 1 | ch 10 | Note Off A#2 (46) vel 73
86.021s | tick 48172 | track 1 | ch 3 | Note Off E2 (40) vel 98
86.043s | tick 48184 | track 1 | ch 1 | Note On E2 (40) vel 115
86.050s | tick 48188 | track 1 | ch 2 | Note On E2 (40) vel 115
86.179s | tick 48260 | track 1 | ch 1 | Note Off E2 (40) vel 115
86.179s | tick 48260 | track 1 | ch 1 | Note On C3 (48) vel 117
86.179s | tick 48260 | track 1 | ch 3 | Note On E2 (40) vel 104
86.179s | tick 48260 | track 1 | ch 10 | Note On D2 (38) vel 85
86.179s | tick 48260 | track 1 | ch 10 | Note On E2 (40) vel 92
86.186s | tick 48264 | track 1 | ch 2 | Note Off E2 (40) vel 115
86.186s | tick 48264 | track 1 | ch 2 | Note On E3 (52) vel 117
86.193s | tick 48268 | track 1 | ch 10 | Note Off D2 (38) vel 92
86.200s | tick 48272 | track 1 | ch 10 | Note Off E2 (40) vel 92
86.300s | tick 48328 | track 1 | ch 3 | Note Off E2 (40) vel 104
86.300s | tick 48328 | track 1 | ch 10 | Note On C2 (36) vel 86
86.314s | tick 48336 | track 1 | ch 1 | Note On E2 (40) vel 111
86.321s | tick 48340 | track 1 | ch 2 | Note On E2 (40) vel 111
86.321s | tick 48340 | track 1 | ch 10 | Note Off C2 (36) vel 86
86.364s | tick 48364 | track 1 | ch 1 | Note Off E2 (40) vel 111
86.371s | tick 48368 | track 1 | ch 2 | Note Off E2 (40) vel 111
86.386s | tick 48376 | track 1 | ch 1 | Note Off C3 (48) vel 111
86.386s | tick 48376 | track 1 | ch 2 | Note Off E3 (52) vel 111
86.436s | tick 48404 | track 1 | ch 10 | Note On D2 (38) vel 82
86.443s | tick 48408 | track 1 | ch 10 | Note On E2 (40) vel 92
86.450s | tick 48412 | track 1 | ch 10 | Note Off D2 (38) vel 92
86.450s | tick 48412 | track 1 | ch 1 | Note On E2 (40) vel 114
86.450s | tick 48412 | track 1 | ch 3 | Note On E2 (40) vel 98
86.457s | tick 48416 | track 1 | ch 2 | Note On E2 (40) vel 114
86.457s | tick 48416 | track 1 | ch 10 | Note Off E2 (40) vel 92
86.557s | tick 48472 | track 1 | ch 3 | Note Off E2 (40) vel 98
86.579s | tick 48484 | track 1 | ch 10 | Note On C2 (36) vel 91
86.586s | tick 48488 | track 1 | ch 1 | Note On A#2 (46) vel 114
86.593s | tick 48492 | track 1 | ch 2 | Note On C#3 (49) vel 114
86.600s | tick 48496 | track 1 | ch 10 | Note Off C2 (36) vel 91
86.643s | tick 48520 | track 1 | ch 1 | Pitch Bend -256 (raw 7936)
86.643s | tick 48520 | track 1 | ch 2 | Pitch Bend -256 (raw 7936)
86.650s | tick 48524 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
86.650s | tick 48524 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
86.657s | tick 48528 | track 1 | ch 1 | Pitch Bend +128 (raw 8320)
86.657s | tick 48528 | track 1 | ch 2 | Pitch Bend +128 (raw 8320)
86.664s | tick 48532 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
86.664s | tick 48532 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
86.671s | tick 48536 | track 1 | ch 1 | Pitch Bend +768 (raw 8960)
86.671s | tick 48536 | track 1 | ch 2 | Pitch Bend +768 (raw 8960)
86.679s | tick 48540 | track 1 | ch 1 | Pitch Bend +896 (raw 9088)
86.679s | tick 48540 | track 1 | ch 2 | Pitch Bend +896 (raw 9088)
86.686s | tick 48544 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
86.686s | tick 48544 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
86.693s | tick 48548 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
86.693s | tick 48548 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
86.700s | tick 48552 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
86.700s | tick 48552 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
86.707s | tick 48556 | track 1 | ch 1 | Pitch Bend +768 (raw 8960)
86.707s | tick 48556 | track 1 | ch 2 | Pitch Bend +768 (raw 8960)
86.721s | tick 48564 | track 1 | ch 10 | Note On D2 (38) vel 79
86.721s | tick 48564 | track 1 | ch 3 | Note On E2 (40) vel 92
86.729s | tick 48568 | track 1 | ch 10 | Note On E2 (40) vel 88
86.736s | tick 48572 | track 1 | ch 10 | Note Off D2 (38) vel 88
86.743s | tick 48576 | track 1 | ch 10 | Note Off E2 (40) vel 88
86.779s | tick 48596 | track 1 | ch 10 | Note On D2 (38) vel 79
86.779s | tick 48596 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
86.779s | tick 48596 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
86.786s | tick 48600 | track 1 | ch 1 | Pitch Bend +640 (raw 8832)
86.786s | tick 48600 | track 1 | ch 2 | Pitch Bend +640 (raw 8832)
86.786s | tick 48600 | track 1 | ch 10 | Note On E2 (40) vel 90
86.793s | tick 48604 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
86.793s | tick 48604 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
86.793s | tick 48604 | track 1 | ch 10 | Note Off D2 (38) vel 90
86.800s | tick 48608 | track 1 | ch 1 | Pitch Bend +1024 (raw 9216)
86.800s | tick 48608 | track 1 | ch 2 | Pitch Bend +1024 (raw 9216)
86.807s | tick 48612 | track 1 | ch 10 | Note Off E2 (40) vel 90
86.807s | tick 48612 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
86.807s | tick 48612 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
86.814s | tick 48616 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
86.814s | tick 48616 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
86.821s | tick 48620 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
86.821s | tick 48620 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
86.829s | tick 48624 | track 1 | ch 1 | Pitch Bend +2048 (raw 10240)
86.829s | tick 48624 | track 1 | ch 2 | Pitch Bend +2048 (raw 10240)
86.836s | tick 48628 | track 1 | ch 3 | Note Off E2 (40) vel 92
86.843s | tick 48632 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
86.843s | tick 48632 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
86.850s | tick 48636 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
86.850s | tick 48636 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
86.857s | tick 48640 | track 1 | ch 1 | Pitch Bend +128 (raw 8320)
86.857s | tick 48640 | track 1 | ch 2 | Pitch Bend +128 (raw 8320)
86.857s | tick 48640 | track 1 | ch 10 | Note On C2 (36) vel 93
86.879s | tick 48652 | track 1 | ch 10 | Note Off C2 (36) vel 93
86.943s | tick 48688 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
86.943s | tick 48688 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
86.950s | tick 48692 | track 1 | ch 1 | Pitch Bend +896 (raw 9088)
86.950s | tick 48692 | track 1 | ch 2 | Pitch Bend +896 (raw 9088)
86.957s | tick 48696 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
86.957s | tick 48696 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
86.971s | tick 48704 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
86.971s | tick 48704 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
86.979s | tick 48708 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
86.979s | tick 48708 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
86.986s | tick 48712 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
86.986s | tick 48712 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
86.986s | tick 48712 | track 1 | ch 10 | Note On D2 (38) vel 87
86.993s | tick 48716 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
86.993s | tick 48716 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
86.993s | tick 48716 | track 1 | ch 10 | Note On E2 (40) vel 93
87.000s | tick 48720 | track 1 | ch 3 | Note On E2 (40) vel 104
87.000s | tick 48720 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
87.000s | tick 48720 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
87.000s | tick 48720 | track 1 | ch 10 | Note Off D2 (38) vel 93
87.007s | tick 48724 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
87.007s | tick 48724 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
87.007s | tick 48724 | track 1 | ch 10 | Note Off E2 (40) vel 93
87.093s | tick 48772 | track 1 | ch 1 | Pitch Bend +768 (raw 8960)
87.093s | tick 48772 | track 1 | ch 2 | Pitch Bend +768 (raw 8960)
87.100s | tick 48776 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
87.100s | tick 48776 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
87.107s | tick 48780 | track 1 | ch 3 | Note Off E2 (40) vel 104
87.107s | tick 48780 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
87.107s | tick 48780 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
87.114s | tick 48784 | track 1 | ch 1 | Pitch Bend +1664 (raw 9856)
87.114s | tick 48784 | track 1 | ch 2 | Pitch Bend +1664 (raw 9856)
87.121s | tick 48788 | track 1 | ch 10 | Note On C2 (36) vel 93
87.121s | tick 48788 | track 1 | ch 1 | Pitch Bend +1792 (raw 9984)
87.121s | tick 48788 | track 1 | ch 2 | Pitch Bend +1792 (raw 9984)
87.129s | tick 48792 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
87.129s | tick 48792 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
87.136s | tick 48796 | track 1 | ch 1 | Pitch Bend +1664 (raw 9856)
87.136s | tick 48796 | track 1 | ch 2 | Pitch Bend +1664 (raw 9856)
87.143s | tick 48800 | track 1 | ch 10 | Note Off C2 (36) vel 93
87.150s | tick 48804 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
87.150s | tick 48804 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
87.157s | tick 48808 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
87.157s | tick 48808 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
87.243s | tick 48856 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
87.243s | tick 48856 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
87.250s | tick 48860 | track 1 | ch 1 | Pitch Bend +1024 (raw 9216)
87.250s | tick 48860 | track 1 | ch 2 | Pitch Bend +1024 (raw 9216)
87.250s | tick 48860 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
87.250s | tick 48860 | track 1 | ch 1 | Note Off E2 (40) vel 114
87.257s | tick 48864 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
87.257s | tick 48864 | track 1 | ch 2 | Note Off E2 (40) vel 114
87.264s | tick 48868 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
87.264s | tick 48868 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
87.271s | tick 48872 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
87.271s | tick 48872 | track 1 | ch 1 | Note Off A#2 (46) vel 114
87.271s | tick 48872 | track 1 | ch 1 | Note On C#3 (49) vel 108
87.271s | tick 48872 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
87.271s | tick 48872 | track 1 | ch 3 | Note On C#2 (37) vel 110
87.271s | tick 48872 | track 1 | ch 10 | Note On C2 (36) vel 118
87.271s | tick 48872 | track 1 | ch 10 | Note On A3 (57) vel 79
87.271s | tick 48872 | track 1 | ch 2 | Note Off C#3 (49) vel 114
87.271s | tick 48872 | track 1 | ch 2 | Note On C#3 (49) vel 108
87.307s | tick 48892 | track 1 | ch 1 | Note Off C#3 (49) vel 108
87.314s | tick 48896 | track 1 | ch 2 | Note Off C#3 (49) vel 108
87.357s | tick 48920 | track 1 | ch 10 | Note Off A3 (57) vel 79
87.379s | tick 48932 | track 1 | ch 10 | Note Off C2 (36) vel 79
87.407s | tick 48948 | track 1 | ch 1 | Note On C#3 (49) vel 114
87.407s | tick 48948 | track 1 | ch 3 | Note Off C#2 (37) vel 110
87.414s | tick 48952 | track 1 | ch 2 | Note On C#3 (49) vel 114
87.536s | tick 49020 | track 1 | ch 10 | Note On F3 (53) vel 123
87.543s | tick 49024 | track 1 | ch 1 | Note On C#4 (61) vel 114
87.543s | tick 49024 | track 1 | ch 3 | Note On C#2 (37) vel 98
87.543s | tick 49024 | track 1 | ch 10 | Note On E2 (40) vel 118
87.550s | tick 49028 | track 1 | ch 2 | Note On G4 (67) vel 114
87.557s | tick 49032 | track 1 | ch 1 | Note Off C#3 (49) vel 114
87.564s | tick 49036 | track 1 | ch 2 | Note Off C#3 (49) vel 114
87.571s | tick 49040 | track 1 | ch 10 | Note Off F3 (53) vel 118
87.636s | tick 49076 | track 1 | ch 10 | Note Off E2 (40) vel 118
87.671s | tick 49096 | track 1 | ch 1 | Note Off C#4 (61) vel 114
87.679s | tick 49100 | track 1 | ch 1 | Note On C#3 (49) vel 110
87.679s | tick 49100 | track 1 | ch 2 | Note Off G4 (67) vel 114
87.686s | tick 49104 | track 1 | ch 2 | Note On C#3 (49) vel 110
87.714s | tick 49120 | track 1 | ch 3 | Note Off C#2 (37) vel 98
87.721s | tick 49124 | track 1 | ch 1 | Note Off C#3 (49) vel 110
87.729s | tick 49128 | track 1 | ch 2 | Note Off C#3 (49) vel 110
87.807s | tick 49172 | track 1 | ch 10 | Note On F3 (53) vel 125
87.814s | tick 49176 | track 1 | ch 1 | Note On C#3 (49) vel 110
87.814s | tick 49176 | track 1 | ch 3 | Note On C#2 (37) vel 89
87.814s | tick 49176 | track 1 | ch 10 | Note On C2 (36) vel 116
87.821s | tick 49180 | track 1 | ch 2 | Note On C#3 (49) vel 110
87.836s | tick 49188 | track 1 | ch 10 | Note Off F3 (53) vel 116
87.886s | tick 49216 | track 1 | ch 10 | Note Off C2 (36) vel 116
87.950s | tick 49252 | track 1 | ch 1 | Note On B3 (59) vel 111
87.950s | tick 49252 | track 1 | ch 10 | Note On C2 (36) vel 118
87.957s | tick 49256 | track 1 | ch 2 | Note On F#4 (66) vel 111
87.971s | tick 49264 | track 1 | ch 1 | Note Off C#3 (49) vel 111
87.971s | tick 49264 | track 1 | ch 2 | Note Off C#3 (49) vel 111
87.986s | tick 49272 | track 1 | ch 3 | Note Off C#2 (37) vel 89
88.043s | tick 49304 | track 1 | ch 10 | Note Off C2 (36) vel 118
88.071s | tick 49320 | track 1 | ch 1 | Note Off B3 (59) vel 111
88.079s | tick 49324 | track 1 | ch 2 | Note Off F#4 (66) vel 111
88.079s | tick 49324 | track 1 | ch 10 | Note On F3 (53) vel 122
88.086s | tick 49328 | track 1 | ch 1 | Note On C#3 (49) vel 104
88.086s | tick 49328 | track 1 | ch 3 | Note On C#2 (37) vel 104
88.086s | tick 49328 | track 1 | ch 10 | Note On E2 (40) vel 123
88.093s | tick 49332 | track 1 | ch 2 | Note On C#3 (49) vel 104
88.107s | tick 49340 | track 1 | ch 10 | Note Off F3 (53) vel 123
88.136s | tick 49356 | track 1 | ch 1 | Note Off C#3 (49) vel 104
88.136s | tick 49356 | track 1 | ch 2 | Note Off C#3 (49) vel 104
88.171s | tick 49376 | track 1 | ch 10 | Note Off E2 (40) vel 123
88.221s | tick 49404 | track 1 | ch 1 | Note On C#3 (49) vel 111
88.229s | tick 49408 | track 1 | ch 2 | Note On C#3 (49) vel 111
88.243s | tick 49416 | track 1 | ch 3 | Note Off C#2 (37) vel 104
88.357s | tick 49480 | track 1 | ch 10 | Note On F3 (53) vel 124
88.357s | tick 49480 | track 1 | ch 1 | Note On A3 (57) vel 116
88.357s | tick 49480 | track 1 | ch 3 | Note On C#2 (37) vel 114
88.357s | tick 49480 | track 1 | ch 10 | Note On C2 (36) vel 123
88.364s | tick 49484 | track 1 | ch 1 | Note Off C#3 (49) vel 116
88.364s | tick 49484 | track 1 | ch 2 | Note On E4 (64) vel 116
88.364s | tick 49484 | track 1 | ch 2 | Note Off C#3 (49) vel 116
88.386s | tick 49496 | track 1 | ch 10 | Note Off F3 (53) vel 123
88.464s | tick 49540 | track 1 | ch 10 | Note Off C2 (36) vel 123
88.493s | tick 49556 | track 1 | ch 1 | Note Off A3 (57) vel 116
88.500s | tick 49560 | track 1 | ch 1 | Note On C#3 (49) vel 108
88.500s | tick 49560 | track 1 | ch 2 | Note Off E4 (64) vel 116
88.500s | tick 49560 | track 1 | ch 2 | Note On C#3 (49) vel 108
88.514s | tick 49568 | track 1 | ch 3 | Note Off C#2 (37) vel 114
88.543s | tick 49584 | track 1 | ch 1 | Note Off C#3 (49) vel 108
88.543s | tick 49584 | track 1 | ch 2 | Note Off C#3 (49) vel 108
88.636s | tick 49636 | track 1 | ch 1 | Note On C#3 (49) vel 110
88.636s | tick 49636 | track 1 | ch 3 | Note On C#2 (37) vel 104
88.636s | tick 49636 | track 1 | ch 10 | Note On E2 (40) vel 117
88.636s | tick 49636 | track 1 | ch 10 | Note On F3 (53) vel 114
88.636s | tick 49636 | track 1 | ch 2 | Note On C#3 (49) vel 110
88.664s | tick 49652 | track 1 | ch 10 | Note Off F3 (53) vel 114
88.721s | tick 49684 | track 1 | ch 10 | Note Off E2 (40) vel 114
88.771s | tick 49712 | track 1 | ch 1 | Note On G3 (55) vel 110
88.771s | tick 49712 | track 1 | ch 2 | Note On C#4 (61) vel 110
88.779s | tick 49716 | track 1 | ch 1 | Note Off C#3 (49) vel 110
88.786s | tick 49720 | track 1 | ch 2 | Note Off C#3 (49) vel 110
88.800s | tick 49728 | track 1 | ch 3 | Note Off C#2 (37) vel 104
88.900s | tick 49784 | track 1 | ch 1 | Note Off G3 (55) vel 110
88.907s | tick 49788 | track 1 | ch 1 | Note On C#3 (49) vel 110
